"","date","time","growth_rate","outbreak","id","country","state","new_confirmed"
"4735",2021-09-10,64,-0.019210853570129,"Delta","bd6f119a","USA","District of Columbia",107
"4736",2021-09-11,65,-0.019210853570129,"Delta","bd6f119a","USA","District of Columbia",NA
"4737",2021-09-12,66,-0.019210853570129,"Delta","bd6f119a","USA","District of Columbia",NA
"4738",2021-09-13,67,0.0192189168604415,"Delta","bd6f119a","USA","District of Columbia",805
"4739",2021-09-14,68,0.0291071303899608,"Delta","bd6f119a","USA","District of Columbia",375
"4740",2021-09-15,69,0.0414951618727702,"Delta","bd6f119a","USA","District of Columbia",294
"4741",2021-09-16,70,0.0305606110095243,"Delta","bd6f119a","USA","District of Columbia",209
"4742",2021-09-17,71,0.0230660800969011,"Delta","bd6f119a","USA","District of Columbia",202
"4743",2021-09-18,72,0.0230660800969011,"Delta","bd6f119a","USA","District of Columbia",NA
"4744",2021-09-19,73,0.0230660800969011,"Delta","bd6f119a","USA","District of Columbia",NA
"4745",2021-09-20,74,0.0349655406974567,"Delta","bd6f119a","USA","District of Columbia",712
"4746",2021-09-21,75,0.00775849754734075,"Delta","bd6f119a","USA","District of Columbia",149
"4747",2021-09-22,76,-0.0031150331591595,"Delta","bd6f119a","USA","District of Columbia",137
"4748",2021-09-23,77,-0.0118876761181004,"Delta","bd6f119a","USA","District of Columbia",169
"4749",2021-09-24,78,-0.0140744521842125,"Delta","bd6f119a","USA","District of Columbia",187
"4750",2021-09-25,79,-0.0140744521842125,"Delta","bd6f119a","USA","District of Columbia",NA
"4751",2021-09-26,80,-0.0140744521842125,"Delta","bd6f119a","USA","District of Columbia",NA
"4752",2021-09-27,81,0.000977673599347169,"Delta","bd6f119a","USA","District of Columbia",567
"4753",2021-09-28,82,-0.0202632619900605,"Delta","bd6f119a","USA","District of Columbia",126
"4754",2021-09-29,83,-0.0300654852754797,"Delta","bd6f119a","USA","District of Columbia",98
"4755",2021-09-30,84,-0.0318698145156979,"Delta","bd6f119a","USA","District of Columbia",157
"4756",2021-10-01,85,-0.0277815008723922,"Delta","bd6f119a","USA","District of Columbia",178
"4757",2021-10-02,86,-0.0277815008723922,"Delta","bd6f119a","USA","District of Columbia",NA
"4758",2021-10-03,87,-0.0277815008723922,"Delta","bd6f119a","USA","District of Columbia",NA
"4759",2021-10-04,88,-0.0106548685434724,"Delta","bd6f119a","USA","District of Columbia",460
"4760",2021-10-05,89,-0.0349439632597296,"Delta","bd6f119a","USA","District of Columbia",72
"4761",2021-10-06,90,-0.0324436353840878,"Delta","bd6f119a","USA","District of Columbia",115
"4762",2021-07-07,1,0.00428842088293442,"Delta","c795f42f","USA","Kentucky",329
"4763",2021-07-08,2,0.0126145181906463,"Delta","c795f42f","USA","Kentucky",292
"4764",2021-07-09,3,0.0211604145096147,"Delta","c795f42f","USA","Kentucky",351
"4765",2021-07-10,4,0.0211604145096147,"Delta","c795f42f","USA","Kentucky",NA
"4766",2021-07-11,5,0.0211604145096147,"Delta","c795f42f","USA","Kentucky",NA
"4767",2021-07-12,6,0.0416230378200651,"Delta","c795f42f","USA","Kentucky",737
"4768",2021-07-13,7,0.0435331468620551,"Delta","c795f42f","USA","Kentucky",430
"4769",2021-07-14,8,0.0502186351483099,"Delta","c795f42f","USA","Kentucky",630
"4770",2021-07-15,9,0.0533990633997357,"Delta","c795f42f","USA","Kentucky",525
"4771",2021-07-16,10,0.0552394046346011,"Delta","c795f42f","USA","Kentucky",526
"4772",2021-07-17,11,0.0552394046346011,"Delta","c795f42f","USA","Kentucky",NA
"4773",2021-07-18,12,0.0552394046346011,"Delta","c795f42f","USA","Kentucky",NA
"4774",2021-07-19,13,0.0645291725716952,"Delta","c795f42f","USA","Kentucky",1008
"4775",2021-07-20,14,0.0690175201567149,"Delta","c795f42f","USA","Kentucky",989
"4776",2021-07-21,15,0.0701230601328045,"Delta","c795f42f","USA","Kentucky",919
"4777",2021-07-22,16,0.0713951253469792,"Delta","c795f42f","USA","Kentucky",905
"4778",2021-07-23,17,0.0726927615651032,"Delta","c795f42f","USA","Kentucky",992
"4779",2021-07-24,18,0.0726927615651032,"Delta","c795f42f","USA","Kentucky",NA
"4780",2021-07-25,19,0.0726927615651032,"Delta","c795f42f","USA","Kentucky",NA
"4781",2021-07-26,20,0.0837035744121383,"Delta","c795f42f","USA","Kentucky",2220
"4782",2021-07-27,21,0.0793363966320308,"Delta","c795f42f","USA","Kentucky",1224
"4783",2021-07-28,22,0.0798070599966798,"Delta","c795f42f","USA","Kentucky",1660
"4784",2021-07-29,23,0.0795596566190771,"Delta","c795f42f","USA","Kentucky",1536
"4785",2021-07-30,24,0.0788538750295501,"Delta","c795f42f","USA","Kentucky",1615
"4786",2021-07-31,25,0.0524112443714878,"Delta","c795f42f","USA","Kentucky",113
"4787",2021-08-01,26,0.0524112443714878,"Delta","c795f42f","USA","Kentucky",NA
"4788",2021-08-02,27,0.0653143962754842,"Delta","c795f42f","USA","Kentucky",3502
"4789",2021-08-03,28,0.0625498434702585,"Delta","c795f42f","USA","Kentucky",1686
"4790",2021-08-04,29,0.0654036463886372,"Delta","c795f42f","USA","Kentucky",2518
"4791",2021-08-05,30,0.0673711968832848,"Delta","c795f42f","USA","Kentucky",2330
"4792",2021-08-06,31,0.0687240043020427,"Delta","c795f42f","USA","Kentucky",2460
"4793",2021-08-07,32,0.0442764079361031,"Delta","c795f42f","USA","Kentucky",114
"4794",2021-08-08,33,0.0297203063719761,"Delta","c795f42f","USA","Kentucky",122
"4795",2021-08-09,34,0.0441584123145935,"Delta","c795f42f","USA","Kentucky",5058
"4796",2021-08-10,35,0.0446669609778453,"Delta","c795f42f","USA","Kentucky",2366
"4797",2021-08-11,36,0.0475574039080313,"Delta","c795f42f","USA","Kentucky",3027
"4798",2021-08-12,37,0.0488531149774574,"Delta","c795f42f","USA","Kentucky",2614
"4799",2021-08-13,38,0.0554616226215908,"Delta","c795f42f","USA","Kentucky",3886
"4800",2021-08-14,39,0.0345287909580471,"Delta","c795f42f","USA","Kentucky",164
"4801",2021-08-15,40,0.0218682020993133,"Delta","c795f42f","USA","Kentucky",132
"4802",2021-08-16,41,0.036591377190614,"Delta","c795f42f","USA","Kentucky",6651
"4803",2021-08-17,42,0.038173206698532,"Delta","c795f42f","USA","Kentucky",3141
"4804",2021-08-18,43,0.0407709295685855,"Delta","c795f42f","USA","Kentucky",3694
"4805",2021-08-19,44,0.0484823532616965,"Delta","c795f42f","USA","Kentucky",4770
"4806",2021-08-20,45,0.0513146993662811,"Delta","c795f42f","USA","Kentucky",4137
"4807",2021-08-21,46,0.0291676547995572,"Delta","c795f42f","USA","Kentucky",29
"4808",2021-08-22,47,0.0215857718688334,"Delta","c795f42f","USA","Kentucky",397
"4809",2021-08-23,48,0.0345349946335923,"Delta","c795f42f","USA","Kentucky",8057
"4810",2021-08-24,49,0.038479010778793,"Delta","c795f42f","USA","Kentucky",4726
"4811",2021-08-25,50,0.0417301222554708,"Delta","c795f42f","USA","Kentucky",5081
"4812",2021-08-26,51,0.0460184843921409,"Delta","c795f42f","USA","Kentucky",5210
"4813",2021-08-27,52,0.047596349166999,"Delta","c795f42f","USA","Kentucky",4847
"4814",2021-08-28,53,0.0294843860863134,"Delta","c795f42f","USA","Kentucky",377
"4815",2021-08-29,54,0.0229105443666621,"Delta","c795f42f","USA","Kentucky",586
"4816",2021-08-30,55,0.0342796015613209,"Delta","c795f42f","USA","Kentucky",9623
"4817",2021-08-31,56,0.0342752318879257,"Delta","c795f42f","USA","Kentucky",4669
"4818",2021-09-01,57,0.0340713350115356,"Delta","c795f42f","USA","Kentucky",4931
"4819",2021-09-02,58,0.0353994946343007,"Delta","c795f42f","USA","Kentucky",5132
"4820",2021-09-03,59,0.0369308463499481,"Delta","c795f42f","USA","Kentucky",5444
"4821",2021-09-04,60,0.0210174637801673,"Delta","c795f42f","USA","Kentucky",579
"4822",2021-09-05,61,0.00804125579718031,"Delta","c795f42f","USA","Kentucky",213
"4823",2021-09-06,62,0.00804125579718031,"Delta","c795f42f","USA","Kentucky",NA
"4824",2021-09-07,63,0.00804125579718031,"Delta","c795f42f","USA","Kentucky",NA
"4825",2021-09-08,64,0.0104716368073568,"Delta","c795f42f","USA","Kentucky",5033
"4826",2021-09-09,65,0.0147165833863001,"Delta","c795f42f","USA","Kentucky",5331
"4827",2021-09-10,66,0.0177618229133177,"Delta","c795f42f","USA","Kentucky",5352
"4828",2021-09-11,67,0.000699058157243089,"Delta","c795f42f","USA","Kentucky",385
"4829",2021-09-12,68,0.000699058157243089,"Delta","c795f42f","USA","Kentucky",NA
"4830",2021-09-13,69,0.0126911920690537,"Delta","c795f42f","USA","Kentucky",9329
"4831",2021-09-14,70,0.0125599195722231,"Delta","c795f42f","USA","Kentucky",4650
"4832",2021-09-15,71,0.0142898674358166,"Delta","c795f42f","USA","Kentucky",5518
"4833",2021-09-16,72,0.015106244383739,"Delta","c795f42f","USA","Kentucky",4931
"4834",2021-09-17,73,0.0168310453458346,"Delta","c795f42f","USA","Kentucky",5325
"4835",2021-09-18,74,0.000705362094567882,"Delta","c795f42f","USA","Kentucky",435
"4836",2021-09-19,75,-0.00925416711957504,"Delta","c795f42f","USA","Kentucky",348
"4837",2021-09-20,76,-0.000704732077528488,"Delta","c795f42f","USA","Kentucky",8238
"4838",2021-09-21,77,-0.00363233231394987,"Delta","c795f42f","USA","Kentucky",3306
"4839",2021-09-22,78,-0.00275996900555461,"Delta","c795f42f","USA","Kentucky",4521
"4840",2021-09-23,79,-0.00174085622947277,"Delta","c795f42f","USA","Kentucky",4214
"4841",2021-09-24,80,-0.00205388901669961,"Delta","c795f42f","USA","Kentucky",3898
"4842",2021-09-25,81,-0.0168563428812504,"Delta","c795f42f","USA","Kentucky",308
"4843",2021-09-26,82,-0.026798637910265,"Delta","c795f42f","USA","Kentucky",201
"4844",2021-09-27,83,-0.0191796766619409,"Delta","c795f42f","USA","Kentucky",6329
"4845",2021-09-28,84,-0.0142817675304306,"Delta","c795f42f","USA","Kentucky",4367
"4846",2021-09-29,85,-0.0120929422532339,"Delta","c795f42f","USA","Kentucky",4054
"4847",2021-09-30,86,-0.0146120166587233,"Delta","c795f42f","USA","Kentucky",2700
"4848",2021-10-01,87,-0.0102418502173857,"Delta","c795f42f","USA","Kentucky",4110
"4849",2021-10-02,88,-0.0236418017934977,"Delta","c795f42f","USA","Kentucky",293
"4850",2021-10-03,89,-0.0236418017934977,"Delta","c795f42f","USA","Kentucky",NA
"4851",2021-10-04,90,-0.0194091111731619,"Delta","c795f42f","USA","Kentucky",4542
"4852",2021-07-07,1,0.00511832537737887,"Delta","c94911d9","USA","Ohio",317
"4853",2021-07-08,2,0.0106249077600412,"Delta","c94911d9","USA","Ohio",377
"4854",2021-07-09,3,0.0152830674126373,"Delta","c94911d9","USA","Ohio",354
"4855",2021-07-10,4,0.0148922798875245,"Delta","c94911d9","USA","Ohio",299
"4856",2021-07-11,5,0.0172376707096999,"Delta","c94911d9","USA","Ohio",231
"4857",2021-07-12,6,0.0174326169847264,"Delta","c94911d9","USA","Ohio",224
"4858",2021-07-13,7,0.0172345684430683,"Delta","c94911d9","USA","Ohio",344
"4859",2021-07-14,8,0.0206014371711207,"Delta","c94911d9","USA","Ohio",407
"4860",2021-07-15,9,0.0278485586223746,"Delta","c94911d9","USA","Ohio",547
"4861",2021-07-16,10,0.0353009039879646,"Delta","c94911d9","USA","Ohio",533
"4862",2021-07-17,11,0.0393423383655988,"Delta","c94911d9","USA","Ohio",486
"4863",2021-07-18,12,0.0394075657143579,"Delta","c94911d9","USA","Ohio",301
"4864",2021-07-19,13,0.0616293263573547,"Delta","c94911d9","USA","Ohio",660
"4865",2021-07-20,14,0.0659851205638367,"Delta","c94911d9","USA","Ohio",744
"4866",2021-07-21,15,0.0685737027705966,"Delta","c94911d9","USA","Ohio",785
"4867",2021-07-22,16,0.0671875212426283,"Delta","c94911d9","USA","Ohio",822
"4868",2021-07-23,17,0.0668404540493692,"Delta","c94911d9","USA","Ohio",802
"4869",2021-07-24,18,0.062728927364943,"Delta","c94911d9","USA","Ohio",687
"4870",2021-07-25,19,0.0596683103508226,"Delta","c94911d9","USA","Ohio",495
"4871",2021-07-26,20,0.056001706739293,"Delta","c94911d9","USA","Ohio",543
"4872",2021-07-27,21,0.0652432983751242,"Delta","c94911d9","USA","Ohio",1317
"4873",2021-07-28,22,0.073031755047907,"Delta","c94911d9","USA","Ohio",1456
"4874",2021-07-29,23,0.0689391604432464,"Delta","c94911d9","USA","Ohio",1205
"4875",2021-07-30,24,0.0665584203304299,"Delta","c94911d9","USA","Ohio",1183
"4876",2021-07-31,25,0.0711924920245887,"Delta","c94911d9","USA","Ohio",1469
"4877",2021-08-01,26,0.0684856876579006,"Delta","c94911d9","USA","Ohio",857
"4878",2021-08-02,27,0.0638495832106674,"Delta","c94911d9","USA","Ohio",895
"4879",2021-08-03,28,0.0653670882261728,"Delta","c94911d9","USA","Ohio",1769
"4880",2021-08-04,29,0.0703142906679563,"Delta","c94911d9","USA","Ohio",2167
"4881",2021-08-05,30,0.0673546733365278,"Delta","c94911d9","USA","Ohio",1969
"4882",2021-08-06,31,0.0621103617370606,"Delta","c94911d9","USA","Ohio",1666
"4883",2021-08-07,32,0.0673916202461706,"Delta","c94911d9","USA","Ohio",2317
"4884",2021-08-08,33,0.0663179924100995,"Delta","c94911d9","USA","Ohio",1413
"4885",2021-08-09,34,0.059433188743054,"Delta","c94911d9","USA","Ohio",1269
"4886",2021-08-10,35,0.0567336678009264,"Delta","c94911d9","USA","Ohio",2326
"4887",2021-08-11,36,0.0637890753441259,"Delta","c94911d9","USA","Ohio",3393
"4888",2021-08-12,37,0.0643702050363831,"Delta","c94911d9","USA","Ohio",3272
"4889",2021-08-13,38,0.0611417023350945,"Delta","c94911d9","USA","Ohio",2732
"4890",2021-08-14,39,0.0553957962824954,"Delta","c94911d9","USA","Ohio",2460
"4891",2021-08-15,40,0.0544025302227703,"Delta","c94911d9","USA","Ohio",1977
"4892",2021-08-16,41,0.0486541014407465,"Delta","c94911d9","USA","Ohio",1814
"4893",2021-08-17,42,0.0463911476387029,"Delta","c94911d9","USA","Ohio",3235
"4894",2021-08-18,43,0.0429678074551094,"Delta","c94911d9","USA","Ohio",3303
"4895",2021-08-19,44,0.039035722096813,"Delta","c94911d9","USA","Ohio",3446
"4896",2021-08-20,45,0.0407184465482673,"Delta","c94911d9","USA","Ohio",3783
"4897",2021-08-21,46,0.039817511931406,"Delta","c94911d9","USA","Ohio",3452
"4898",2021-08-22,47,0.0370585487722951,"Delta","c94911d9","USA","Ohio",2194
"4899",2021-08-23,48,0.0385884756528324,"Delta","c94911d9","USA","Ohio",2775
"4900",2021-08-24,49,0.0374023851010182,"Delta","c94911d9","USA","Ohio",4117
"4901",2021-08-25,50,0.0375070408421187,"Delta","c94911d9","USA","Ohio",4600
"4902",2021-08-26,51,0.0396398111572633,"Delta","c94911d9","USA","Ohio",5395
"4903",2021-08-27,52,0.0405422211633891,"Delta","c94911d9","USA","Ohio",4855
"4904",2021-08-28,53,0.0436258141911912,"Delta","c94911d9","USA","Ohio",5204
"4905",2021-08-29,54,0.0482951602865042,"Delta","c94911d9","USA","Ohio",3963
"4906",2021-08-30,55,0.0429585757490941,"Delta","c94911d9","USA","Ohio",3091
"4907",2021-08-31,56,0.0428361085427848,"Delta","c94911d9","USA","Ohio",5914
"4908",2021-09-01,57,0.0457041157806338,"Delta","c94911d9","USA","Ohio",7102
"4909",2021-09-02,58,0.0451651026432742,"Delta","c94911d9","USA","Ohio",7087
"4910",2021-09-03,59,0.0430358941996486,"Delta","c94911d9","USA","Ohio",6179
"4911",2021-09-04,60,0.0423923035239032,"Delta","c94911d9","USA","Ohio",6369
"4912",2021-09-05,61,0.0482629078293976,"Delta","c94911d9","USA","Ohio",5561
"4913",2021-09-06,62,0.0482629078293976,"Delta","c94911d9","USA","Ohio",NA
"4914",2021-09-07,63,0.0482629078293976,"Delta","c94911d9","USA","Ohio",NA
"4915",2021-09-08,64,0.0372278680745111,"Delta","c94911d9","USA","Ohio",6823
"4916",2021-09-09,65,0.0323256050266901,"Delta","c94911d9","USA","Ohio",7897
"4917",2021-09-10,66,0.0362064632888398,"Delta","c94911d9","USA","Ohio",9019
"4918",2021-09-11,67,0.0374198653926763,"Delta","c94911d9","USA","Ohio",8405
"4919",2021-09-12,68,0.0300750131572081,"Delta","c94911d9","USA","Ohio",4463
"4920",2021-09-13,69,0.0291255841796777,"Delta","c94911d9","USA","Ohio",5568
"4921",2021-09-14,70,0.0228317771609404,"Delta","c94911d9","USA","Ohio",7325
"4922",2021-09-15,71,0.0178558250114673,"Delta","c94911d9","USA","Ohio",7747
"4923",2021-09-16,72,0.0141922038931471,"Delta","c94911d9","USA","Ohio",8349
"4924",2021-09-17,73,0.0144262053388035,"Delta","c94911d9","USA","Ohio",8447
"4925",2021-09-18,74,0.00912301643736652,"Delta","c94911d9","USA","Ohio",6716
"4926",2021-09-19,75,0.00432486820284589,"Delta","c94911d9","USA","Ohio",4428
"4927",2021-09-20,76,0.00233536430017769,"Delta","c94911d9","USA","Ohio",4899
"4928",2021-09-21,77,-0.00226482589504359,"Delta","c94911d9","USA","Ohio",6814
"4929",2021-09-22,78,-0.00656430243245869,"Delta","c94911d9","USA","Ohio",6882
"4930",2021-09-23,79,-0.00890452298707491,"Delta","c94911d9","USA","Ohio",7475
"4931",2021-09-24,80,-0.00904053377668189,"Delta","c94911d9","USA","Ohio",7095
"4932",2021-09-25,81,-0.0147285425055673,"Delta","c94911d9","USA","Ohio",5379
"4933",2021-09-26,82,-0.0144411841507163,"Delta","c94911d9","USA","Ohio",4266
"4934",2021-09-27,83,-0.0184077809584852,"Delta","c94911d9","USA","Ohio",3681
"4935",2021-09-28,84,-0.0143617160749848,"Delta","c94911d9","USA","Ohio",7283
"4936",2021-09-29,85,-0.015312060806714,"Delta","c94911d9","USA","Ohio",6463
"4937",2021-09-30,86,-0.0167659311458382,"Delta","c94911d9","USA","Ohio",6530
"4938",2021-10-01,87,-0.0159576172209898,"Delta","c94911d9","USA","Ohio",6234
"4939",2021-10-02,88,-0.0136146173887623,"Delta","c94911d9","USA","Ohio",6094
"4940",2021-10-03,89,-0.0161590409151493,"Delta","c94911d9","USA","Ohio",3445
"4941",2021-10-04,90,-0.0131406893428193,"Delta","c94911d9","USA","Ohio",4212
"4942",2021-06-18,1,0.0212265980143419,"Delta","cec36ded","USA","Alaska",102
"4943",2021-06-19,2,0.0212265980143419,"Delta","cec36ded","USA","Alaska",NA
"4944",2021-06-20,3,0.0212265980143419,"Delta","cec36ded","USA","Alaska",NA
"4945",2021-06-21,4,0.0127212897225156,"Delta","cec36ded","USA","Alaska",87
"4946",2021-06-22,5,0.0127212897225156,"Delta","cec36ded","USA","Alaska",NA
"4947",2021-06-23,6,0.0156357237922704,"Delta","cec36ded","USA","Alaska",71
"4948",2021-06-24,7,0.0156357237922704,"Delta","cec36ded","USA","Alaska",NA
"4949",2021-06-25,8,0.00392799358039555,"Delta","cec36ded","USA","Alaska",42
"4950",2021-06-26,9,0.00392799358039555,"Delta","cec36ded","USA","Alaska",NA
"4951",2021-06-27,10,0.00392799358039555,"Delta","cec36ded","USA","Alaska",NA
"4952",2021-06-28,11,0.00456122839979069,"Delta","cec36ded","USA","Alaska",96
"4953",2021-06-29,12,0.00456122839979069,"Delta","cec36ded","USA","Alaska",NA
"4954",2021-06-30,13,0.0151953582384522,"Delta","cec36ded","USA","Alaska",88
"4955",2021-07-01,14,0.0151953582384522,"Delta","cec36ded","USA","Alaska",NA
"4956",2021-07-02,15,0.0273960656937397,"Delta","cec36ded","USA","Alaska",105
"4957",2021-07-03,16,0.0273960656937397,"Delta","cec36ded","USA","Alaska",NA
"4958",2021-07-04,17,0.0273960656937397,"Delta","cec36ded","USA","Alaska",NA
"4959",2021-07-05,18,0.0273960656937397,"Delta","cec36ded","USA","Alaska",NA
"4960",2021-07-06,19,0.0273960656937397,"Delta","cec36ded","USA","Alaska",NA
"4961",2021-07-07,20,0.0635635514031154,"Delta","cec36ded","USA","Alaska",212
"4962",2021-07-08,21,0.0635635514031154,"Delta","cec36ded","USA","Alaska",NA
"4963",2021-07-09,22,0.0577376409027557,"Delta","cec36ded","USA","Alaska",132
"4964",2021-07-10,23,0.0577376409027557,"Delta","cec36ded","USA","Alaska",NA
"4965",2021-07-11,24,0.0577376409027557,"Delta","cec36ded","USA","Alaska",NA
"4966",2021-07-12,25,0.0456083141908281,"Delta","cec36ded","USA","Alaska",173
"4967",2021-07-13,26,0.0456083141908281,"Delta","cec36ded","USA","Alaska",NA
"4968",2021-07-14,27,0.0563337936261134,"Delta","cec36ded","USA","Alaska",248
"4969",2021-07-15,28,0.0563337936261134,"Delta","cec36ded","USA","Alaska",NA
"4970",2021-07-16,29,0.0663412103223461,"Delta","cec36ded","USA","Alaska",287
"4971",2021-07-17,30,0.0663412103223461,"Delta","cec36ded","USA","Alaska",NA
"4972",2021-07-18,31,0.0663412103223461,"Delta","cec36ded","USA","Alaska",NA
"4973",2021-07-19,32,0.0666438732603688,"Delta","cec36ded","USA","Alaska",455
"4974",2021-07-20,33,0.0666438732603688,"Delta","cec36ded","USA","Alaska",NA
"4975",2021-07-21,34,0.0790520684853511,"Delta","cec36ded","USA","Alaska",473
"4976",2021-07-22,35,0.0790520684853511,"Delta","cec36ded","USA","Alaska",NA
"4977",2021-07-23,36,0.079515299250968,"Delta","cec36ded","USA","Alaska",439
"4978",2021-07-24,37,0.079515299250968,"Delta","cec36ded","USA","Alaska",NA
"4979",2021-07-25,38,0.079515299250968,"Delta","cec36ded","USA","Alaska",NA
"4980",2021-07-26,39,0.0639150513164616,"Delta","cec36ded","USA","Alaska",564
"4981",2021-07-27,40,0.0639150513164616,"Delta","cec36ded","USA","Alaska",NA
"4982",2021-07-28,41,0.0611453584302398,"Delta","cec36ded","USA","Alaska",526
"4983",2021-07-29,42,0.0611453584302398,"Delta","cec36ded","USA","Alaska",NA
"4984",2021-07-30,43,0.0609404394792312,"Delta","cec36ded","USA","Alaska",570
"4985",2021-07-31,44,0.0609404394792312,"Delta","cec36ded","USA","Alaska",NA
"4986",2021-08-01,45,0.0609404394792312,"Delta","cec36ded","USA","Alaska",NA
"4987",2021-08-02,46,0.0470349882389704,"Delta","cec36ded","USA","Alaska",746
"4988",2021-08-03,47,0.0320339188615673,"Delta","cec36ded","USA","Alaska",293
"4989",2021-08-04,48,0.0156899296699732,"Delta","cec36ded","USA","Alaska",338
"4990",2021-08-05,49,0.0110181081942511,"Delta","cec36ded","USA","Alaska",377
"4991",2021-08-06,50,0.00203973895607963,"Delta","cec36ded","USA","Alaska",332
"4992",2021-08-07,51,0.00203973895607963,"Delta","cec36ded","USA","Alaska",NA
"4993",2021-08-08,52,0.00203973895607963,"Delta","cec36ded","USA","Alaska",NA
"4994",2021-08-09,53,0.00964883520635389,"Delta","cec36ded","USA","Alaska",847
"4995",2021-08-10,54,0.00108990028884638,"Delta","cec36ded","USA","Alaska",254
"4996",2021-08-11,55,-0.00482437909387056,"Delta","cec36ded","USA","Alaska",375
"4997",2021-08-12,56,-0.00358424847290393,"Delta","cec36ded","USA","Alaska",402
"4998",2021-08-13,57,-0.0080228391920769,"Delta","cec36ded","USA","Alaska",334
"4999",2021-08-14,58,-0.0080228391920769,"Delta","cec36ded","USA","Alaska",NA
"5000",2021-08-15,59,-0.0080228391920769,"Delta","cec36ded","USA","Alaska",NA
"5001",2021-08-16,60,0.010874350049464,"Delta","cec36ded","USA","Alaska",1056
"5002",2021-08-17,61,0.0179028826126155,"Delta","cec36ded","USA","Alaska",449
"5003",2021-08-18,62,0.0237169852865963,"Delta","cec36ded","USA","Alaska",661
"5004",2021-08-19,63,0.0321826892378398,"Delta","cec36ded","USA","Alaska",683
"5005",2021-08-20,64,0.0257930511159236,"Delta","cec36ded","USA","Alaska",469
"5006",2021-08-21,65,0.0257930511159236,"Delta","cec36ded","USA","Alaska",NA
"5007",2021-08-22,66,0.0257930511159236,"Delta","cec36ded","USA","Alaska",NA
"5008",2021-08-23,67,0.0293400590761643,"Delta","cec36ded","USA","Alaska",1112
"5009",2021-08-24,68,0.0345624499753337,"Delta","cec36ded","USA","Alaska",593
"5010",2021-08-25,69,0.0283887360546659,"Delta","cec36ded","USA","Alaska",620
"5011",2021-08-26,70,0.0310351825782164,"Delta","cec36ded","USA","Alaska",727
"5012",2021-08-27,71,0.0235888435229099,"Delta","cec36ded","USA","Alaska",534
"5013",2021-08-28,72,0.0235888435229099,"Delta","cec36ded","USA","Alaska",NA
"5014",2021-08-29,73,0.0235888435229099,"Delta","cec36ded","USA","Alaska",NA
"5015",2021-08-30,74,0.0222021596365576,"Delta","cec36ded","USA","Alaska",1148
"5016",2021-08-31,75,0.0252924344624795,"Delta","cec36ded","USA","Alaska",639
"5017",2021-09-01,76,0.0235475786340962,"Delta","cec36ded","USA","Alaska",791
"5018",2021-09-02,77,0.0216415617996086,"Delta","cec36ded","USA","Alaska",712
"5019",2021-09-03,78,0.014956517511691,"Delta","cec36ded","USA","Alaska",582
"5020",2021-09-04,79,0.014956517511691,"Delta","cec36ded","USA","Alaska",NA
"5021",2021-09-05,80,0.014956517511691,"Delta","cec36ded","USA","Alaska",NA
"5022",2021-09-06,81,0.014956517511691,"Delta","cec36ded","USA","Alaska",NA
"5023",2021-09-07,82,0.014956517511691,"Delta","cec36ded","USA","Alaska",NA
"5024",2021-09-08,83,0.0135510775171313,"Delta","cec36ded","USA","Alaska",837
"5025",2021-09-09,84,0.0158309212070741,"Delta","cec36ded","USA","Alaska",838
"5026",2021-09-10,85,0.0119622798930454,"Delta","cec36ded","USA","Alaska",693
"5027",2021-09-11,86,0.0119622798930454,"Delta","cec36ded","USA","Alaska",NA
"5028",2021-09-12,87,0.0119622798930454,"Delta","cec36ded","USA","Alaska",NA
"5029",2021-09-13,88,0.0145978759308396,"Delta","cec36ded","USA","Alaska",1456
"5030",2021-09-14,89,0.0149602789685567,"Delta","cec36ded","USA","Alaska",689
"5031",2021-09-15,90,0.0186402331752443,"Delta","cec36ded","USA","Alaska",1089
"5032",2021-07-12,1,0.0119367900769386,"Delta","d0522098","USA","New Hampshire",62
"5033",2021-07-13,2,0.01294938461513,"Delta","d0522098","USA","New Hampshire",30
"5034",2021-07-14,3,0.0196200941477737,"Delta","d0522098","USA","New Hampshire",40
"5035",2021-07-15,4,0.0154804499072603,"Delta","d0522098","USA","New Hampshire",35
"5036",2021-07-16,5,0.0165452866974575,"Delta","d0522098","USA","New Hampshire",32
"5037",2021-07-17,6,0.0165452866974575,"Delta","d0522098","USA","New Hampshire",NA
"5038",2021-07-18,7,0.0165452866974575,"Delta","d0522098","USA","New Hampshire",NA
"5039",2021-07-19,8,0.0243687682345389,"Delta","d0522098","USA","New Hampshire",59
"5040",2021-07-20,9,0.0340144763565356,"Delta","d0522098","USA","New Hampshire",59
"5041",2021-07-21,10,0.0363023066061377,"Delta","d0522098","USA","New Hampshire",47
"5042",2021-07-22,11,0.0285567750719749,"Delta","d0522098","USA","New Hampshire",34
"5043",2021-07-23,12,0.0305722475430758,"Delta","d0522098","USA","New Hampshire",46
"5044",2021-07-24,13,0.0305722475430758,"Delta","d0522098","USA","New Hampshire",NA
"5045",2021-07-25,14,0.0305722475430758,"Delta","d0522098","USA","New Hampshire",NA
"5046",2021-07-26,15,0.0461957339580255,"Delta","d0522098","USA","New Hampshire",134
"5047",2021-07-27,16,0.0605323283497502,"Delta","d0522098","USA","New Hampshire",112
"5048",2021-07-28,17,0.0592389873564236,"Delta","d0522098","USA","New Hampshire",67
"5049",2021-07-29,18,0.0561405229579122,"Delta","d0522098","USA","New Hampshire",89
